participant_id,gender,education,cue,response,response_position,response_level
510,female,high school,aptitude,Skills Assessment,5,2
510,female,high school,competence,competence,1,2
510,female,high school,competence,assertiveness,2,2
510,female,high school,competence,recognition,3,2
510,female,high school,competence,motivation,4,2
510,female,high school,competence,success,5,2
511,female,high school,Einstein,Scientist,1,2
511,female,high school,Einstein,intelligent,2,2
511,female,high school,Einstein,wild hair,3,2
511,female,high school,Einstein,Einstein,4,2
511,female,high school,Einstein,relativity,5,2
511,female,high school,college,freedom,1,2
511,female,high school,college,adulting,2,2
511,female,high school,college,networking,3,2
511,female,high school,college,study abroad,4,2
511,female,high school,college,class schedule,5,2
511,female,high school,books,Thriller,1,2
511,female,high school,books,Science Fiction,2,2
511,female,high school,books,Recommendations,3,2
511,female,high school,books,Poetry,4,2
511,female,high school,books,Coffee,5,2
511,female,high school,science,Chemical reactions,1,2
511,female,high school,science,STEM,2,2
511,female,high school,science,Climate Crisis,3,2
511,female,high school,science,Renewable Energy,4,2
511,female,high school,science,AI,5,2
511,female,high school,IQ,Thinking,1,2
511,female,high school,IQ,problem-solving,2,2
511,female,high school,IQ,Mensa,3,2
511,female,high school,IQ,IQ levels,4,2
511,female,high school,IQ,intelligence evaluation,5,2
512,female,high school,smart classes,advanced courses,1,2
512,female,high school,smart classes,honors programs,2,2
512,female,high school,smart classes,STEM education,3,2
512,female,high school,smart classes,coding classes,4,2
512,female,high school,smart classes,e-learning modules,5,2
512,female,high school,A grades,Honor roll,1,2
512,female,high school,A grades,teacher's praise,2,2
512,female,high school,A grades,future success,3,2
512,female,high school,A grades,college readiness,4,2
512,female,high school,A grades,academic excellence,5,2
512,female,high school,problem solving,Intuition,1,2
512,female,high school,problem solving,reflection,2,2
512,female,high school,problem solving,meditation,3,2
512,female,high school,problem solving,counseling,4,2
512,female,high school,problem solving,perseverance,5,2
512,female,high school,tests,stress,1,2
512,female,high school,tests,school library,2,2
512,female,high school,tests,study group,3,2
512,female,high school,tests,academic,4,2
512,female,high school,tests,achievement,5,2
512,female,high school,university,Sororities,1,2
512,female,high school,university,fraternities,2,2
512,female,high school,university,parties,3,2
512,female,high school,university,independence,4,2
512,female,high school,university,cafeteria food,5,2
513,female,high school,brain,Brainpower,1,2
513,female,high school,brain,intelligence quotient,2,2
513,female,high school,brain,reflection,3,2
513,female,high school,brain,meditation,4,2
513,female,high school,brain,reasoning skills,5,2
513,female,high school,learning,knowledge,1,2
513,female,high school,learning,education,2,2
513,female,high school,learning,high school,3,2
513,female,high school,learning,college,4,2
513,female,high school,learning,learning apps,5,2
513,female,high school,knowledge,Books,1,2
513,female,high school,knowledge,school,2,2
513,female,high school,knowledge,library,3,2
513,female,high school,knowledge,wisdom,4,2
513,female,high school,knowledge,learning,5,2
513,female,high school,reading,stories,1,2
513,female,high school,reading,imagination,2,2
513,female,high school,reading,school,3,2
513,female,high school,reading,knowledge,4,2
513,female,high school,reading,escape,5,2
513,female,high school,studying,library,1,2
513,female,high school,studying,highlighters,2,2
513,female,high school,studying,quiet,3,2
513,female,high school,studying,flashcards,4,2
513,female,high school,studying,coffee,5,2
514,female,high school,wisdom,Ancient philosophers,1,2
514,female,high school,wisdom,libraries,2,2
514,female,high school,wisdom,wise sayings,3,2
514,female,high school,wisdom,elders,4,2
514,female,high school,wisdom,contemplation,5,2
514,female,high school,cleverness,Sly,1,2
514,female,high school,cleverness,Shrewd,2,2
514,female,high school,cleverness,Smartass,3,2
514,female,high school,cleverness,Cunning,4,2
514,female,high school,cleverness,Insightful,5,2
514,female,high school,genius,brainy,1,2
514,female,high school,genius,advanced,2,2
514,female,high school,genius,genius mind,3,2
514,female,high school,genius,unparalleled,4,2
514,female,high school,genius,intellectuality,5,2
514,female,high school,innovation,4. Tesla,1,2
514,female,high school,innovation,Apple,2,2
514,female,high school,innovation,Google,3,2
514,female,high school,innovation,Amazon,4,2
514,female,high school,innovation,SpaceX,5,2
514,female,high school,curiosity,novels,1,2
514,female,high school,curiosity,nature walks,2,2
514,female,high school,curiosity,history,3,2
514,female,high school,curiosity,inventions,4,2
514,female,high school,curiosity,astronomy,5,2
515,female,high school,exams,Deadlines,1,2
515,female,high school,exams,coffee,2,2
515,female,high school,exams,library,3,2
515,female,high school,exams,note cards,4,2
515,female,high school,exams,group study,5,2
515,female,high school,scholarships,college tuition,1,2
515,female,high school,scholarships,financial aid,2,2
515,female,high school,scholarships,application essays,3,2
515,female,high school,scholarships,merit-based awards,4,2
515,female,high school,scholarships,FAFSA,5,2
515,female,high school,mathematics,Homework,1,2
515,female,high school,mathematics,Fractions,2,2
515,female,high school,mathematics,Pi,3,2
515,female,high school,mathematics,Equations,4,2
515,female,high school,mathematics,Teacher,5,2
515,female,high school,debates,Opinions,1,2
515,female,high school,debates,stress,2,2
515,female,high school,debates,competition,3,2
515,female,high school,debates,persuasive speaking,4,2
515,female,high school,debates,current events,5,2
515,female,high school,critical thinking,analyzing information,1,2
515,female,high school,critical thinking,making decisions,2,2
515,female,high school,critical thinking,problem-solving,3,2
515,female,high school,critical thinking,questioning evidence,4,2
515,female,high school,critical thinking,assessing arguments,5,2
516,female,high school,intelligence tests,genius level,1,2
516,female,high school,intelligence tests,critical thinking skills,2,2
516,female,high school,intelligence tests,aptitude tests,3,2
516,female,high school,intelligence tests,math problems,4,2
516,female,high school,intelligence tests,vocabulary tests,5,2
516,female,high school,education,school uniforms,1,2
516,female,high school,education,school buses,2,2
516,female,high school,education,field trips,3,2
516,female,high school,education,school lunches,4,2
516,female,high school,education,parent-teacher meetings,5,2
516,female,high school,professors,mentors,1,2
516,female,high school,professors,office hours,2,2
516,female,high school,professors,assignments,3,2
516,female,high school,professors,labs,4,2
516,female,high school,professors,projects,5,2
516,female,high school,research,books,1,2
516,female,high school,research,study,2,2
516,female,high school,research,surveys,3,2
516,female,high school,research,university,4,2
516,female,high school,research,data analysis,5,2
516,female,high school,discoveries,Solar System,1,2
516,female,high school,discoveries,Theory of Relativity,2,2
516,female,high school,discoveries,Human Genome,3,2
516,female,high school,discoveries,Penicillin,4,2
516,female,high school,discoveries,Blood Circulation,5,2
517,female,high school,thinking,knowledge,1,2
517,female,high school,thinking,curiosity,2,2
517,female,high school,thinking,brainstorming,3,2
517,female,high school,thinking,innovation,4,2
517,female,high school,thinking,comprehension,5,2
517,female,high school,creativity,innovation,1,2
517,female,high school,creativity,imagination,2,2
517,female,high school,creativity,originality,3,2
517,female,high school,creativity,brainstorming,4,2
517,female,high school,creativity,inventing,5,2
517,female,high school,logic,Reasoning,1,2
517,female,high school,logic,Math,2,2
517,female,high school,logic,Science,3,2
517,female,high school,logic,Problem-solving,4,2
517,female,high school,logic,Arguments,5,2
517,female,high school,understanding,guidance,1,2
517,female,high school,understanding,mentoring,2,2
517,female,high school,understanding,teaching,3,2
517,female,high school,understanding,advice,4,2
517,female,high school,understanding,counsel,5,2
517,female,high school,analysis,Data,1,2
517,female,high school,analysis,graphs,2,2
517,female,high school,analysis,math class,3,2
517,female,high school,analysis,science report,4,2
517,female,high school,analysis,problem-solving,5,2
518,female,high school,nerds,Brilliant,1,2
518,female,high school,nerds,introverted,2,2
518,female,high school,nerds,computer geeks,3,2
518,female,high school,nerds,chess,4,2
518,female,high school,nerds,science fiction,5,2
518,female,high school,technology,coding,1,2
518,female,high school,technology,websites,2,2
518,female,high school,technology,e-learning,3,2
518,female,high school,technology,data storage,4,2
518,female,high school,technology,cybersecurity,5,2
518,female,high school,programming,Python,1,2
518,female,high school,programming,Math,2,2
518,female,high school,programming,Difficult,3,2
518,female,high school,programming,Computer Science,4,2
518,female,high school,programming,Technology Industry,5,2
518,female,high school,chess,Magnus Carlsen,1,2
518,female,high school,chess,mental sport,2,2
518,female,high school,chess,opening moves,3,2
518,female,high school,chess,endgame,4,2
518,female,high school,chess,rook,5,2
518,female,high school,physics,rockets,1,2
518,female,high school,physics,tests,2,2
518,female,high school,physics,molecules,3,2
518,female,high school,physics,waves,4,2
518,female,high school,physics,nuclear,5,2
519,female,high school,memory,diary entries,1,2
519,female,high school,memory,first plane ride,2,2
519,female,high school,memory,learning to swim,3,2
519,female,high school,memory,shopping trips,4,2
519,female,high school,memory,riding roller coasters,5,2
519,female,high school,vocabulary,Textbooks,1,2
519,female,high school,vocabulary,Essays,2,2
519,female,high school,vocabulary,Exams,3,2
519,female,high school,vocabulary,Verbal,4,2
519,female,high school,vocabulary,Phrases,5,2
519,female,high school,comprehension,Instructions,1,2
519,female,high school,comprehension,Guidelines,2,2
519,female,high school,comprehension,Projects,3,2
519,female,high school,comprehension,Reports,4,2
519,female,high school,comprehension,Presentations,5,2
519,female,high school,academics,math,1,2
519,female,high school,academics,science,2,2
519,female,high school,academics,English,3,2
519,female,high school,academics,history,4,2
519,female,high school,academics,languages,5,2
519,female,high school,sociology,2. Groups,1,2
519,female,high school,sociology,social structures,2,2
519,female,high school,sociology,race,3,2
519,female,high school,sociology,gender roles,4,2
519,female,high school,sociology,education,5,2
520,female,high school,skill,6. Excel,1,2
520,female,high school,skill,Word,2,2
520,female,high school,skill,PowerPoint,3,2
520,female,high school,skill,email,4,2
520,female,high school,skill,internet research,5,2
520,female,high school,adaptability,travel restrictions,1,2
520,female,high school,adaptability,social media trends,2,2
520,female,high school,adaptability,eco-friendly living,3,2
520,female,high school,adaptability,volunteer work,4,2
520,female,high school,adaptability,second language learning,5,2
520,female,high school,insight,Perception,1,2
520,female,high school,insight,Observation,2,2
520,female,high school,insight,Breakthrough,3,2
520,female,high school,insight,Discovery,4,2
520,female,high school,insight,Introspection,5,2
520,female,high school,reasoning,Decision making,1,2
520,female,high school,reasoning,thinking ahead,2,2
520,female,high school,reasoning,opinions,3,2
520,female,high school,reasoning,beliefs,4,2
520,female,high school,reasoning,perspective,5,2
520,female,high school,success,High-paying job,1,2
520,female,high school,success,healthy family,2,2
520,female,high school,success,luxury car,3,2
520,female,high school,success,vacation homes,4,2
520,female,high school,success,respect,5,2
521,female,high school,Smart,Technology,1,2
521,female,high school,Smart,Bill Gates,2,2
521,female,high school,Smart,Steve Jobs,3,2
521,female,high school,Smart,coding,4,2
521,female,high school,Smart,computers,5,2
521,female,high school,education,learning,1,2
521,female,high school,education,school,2,2
521,female,high school,education,teachers,3,2
521,female,high school,education,homework,4,2
521,female,high school,education,college,5,2
521,female,high school,books,Memoirs,1,2
521,female,high school,books,Oprah’s book club,2,2
521,female,high school,books,audiobooks,3,2
521,female,high school,books,Goodreads,4,2
521,female,high school,books,literary festivals,5,2
521,female,high school,IQ,memory,1,2
521,female,high school,IQ,fast learning,2,2
521,female,high school,IQ,vocabulary,3,2
521,female,high school,IQ,science geniuses,4,2
521,female,high school,IQ,famous scientists,5,2
521,female,high school,wisdom,Spiritual leaders,1,2
521,female,high school,wisdom,parables,2,2
521,female,high school,wisdom,discernment,3,2
521,female,high school,wisdom,patience,4,2
521,female,high school,wisdom,thoughtfulness,5,2
522,female,high school,school,Study,1,2
522,female,high school,school,History,2,2
522,female,high school,school,Art,3,2
522,female,high school,school,Music,4,2
522,female,high school,school,Field trips,5,2
522,female,high school,learning,reading books,1,2
522,female,high school,learning,classes,2,2
522,female,high school,learning,studying,3,2
522,female,high school,learning,exams,4,2
522,female,high school,learning,teachers,5,2
522,female,high school,tests,classmates,1,2
522,female,high school,tests,teacher,2,2
522,female,high school,tests,school,3,2
522,female,high school,tests,homework,4,2
522,female,high school,tests,grade point average,5,2
522,female,high school,genius,Edison,1,2
522,female,high school,genius,Einstein,2,2
522,female,high school,genius,Newton,3,2
522,female,high school,genius,Tesla,4,2
522,female,high school,genius,Curie,5,2
522,female,high school,knowledge,science,1,2
522,female,high school,knowledge,literature,2,2
522,female,high school,knowledge,mathematics,3,2
522,female,high school,knowledge,geography,4,2
522,female,high school,knowledge,biology,5,2
523,female,high school,brain,Cerebrum,1,2
523,female,high school,brain,mental exercises,2,2
523,female,high school,brain,books,3,2
523,female,high school,brain,neurology,4,2
523,female,high school,brain,understanding,5,2
523,female,high school,thinking,reading,1,2
523,female,high school,thinking,concentration,2,2
523,female,high school,thinking,strategy,3,2
523,female,high school,thinking,pondering,4,2
523,female,high school,thinking,evaluation,5,2
523,female,high school,problem-solving,health issues,1,2
523,female,high school,problem-solving,exercise,2,2
523,female,high school,problem-solving,diet plans,3,2
523,female,high school,problem-solving,doctor's appointments,4,2
523,female,high school,problem-solving,self-care,5,2
523,female,high school,clever,genius,1,2
523,female,high school,clever,bright,2,2
523,female,high school,clever,skilled,3,2
523,female,high school,clever,resourceful,4,2
523,female,high school,clever,cunning,5,2
523,female,high school,sharp,mind,1,2
523,female,high school,sharp,cut,2,2
523,female,high school,sharp,cheese,3,2
523,female,high school,sharp,heels,4,2
523,female,high school,sharp,tongue,5,2
524,female,high school,Einstein,E=mc^2,1,2
524,female,high school,Einstein,Genius,2,2
524,female,high school,Einstein,Crazy hair,3,2
524,female,high school,Einstein,Physics,4,2
524,female,high school,Einstein,Theory of Relativity,5,2
524,female,high school,analysis,presentation,1,2
524,female,high school,analysis,report,2,2
524,female,high school,analysis,data collection,3,2
524,female,high school,analysis,analysis software,4,2
524,female,high school,analysis,findings,5,2
524,female,high school,comprehension,Understanding,1,2
524,female,high school,comprehension,reading,2,2
524,female,high school,comprehension,questions,3,2
524,female,high school,comprehension,learning,4,2
524,female,high school,comprehension,knowledge,5,2
524,female,high school,intelligent conversations,innovation,1,2
524,female,high school,intelligent conversations,technology advancements,2,2
524,female,high school,intelligent conversations,environmental conservation,3,2
524,female,high school,intelligent conversations,human rights,4,2
524,female,high school,intelligent conversations,peace negotiations,5,2
524,female,high school,insightful,wisdom,1,2
524,female,high school,insightful,aha moment,2,2
524,female,high school,insightful,learning,3,2
524,female,high school,insightful,growth,4,2
524,female,high school,insightful,curiosity,5,2
525,female,high school,intellect,philosophers,1,2
525,female,high school,intellect,history,2,2
525,female,high school,intellect,literature,3,2
525,female,high school,intellect,science,4,2
525,female,high school,intellect,education,5,2
525,female,high school,curiosity,new cultures,1,2
525,female,high school,curiosity,fashion trends,2,2
525,female,high school,curiosity,cooking classes,3,2
525,female,high school,curiosity,psychology,4,2
525,female,high school,curiosity,technology,5,2
525,female,high school,understanding,Emotions,1,2
525,female,high school,understanding,listening,2,2
525,female,high school,understanding,support,3,2
525,female,high school,understanding,compassion,4,2
525,female,high school,understanding,connection,5,2
525,female,high school,educated,Master’s degree,1,2
525,female,high school,educated,career,2,2
525,female,high school,educated,learning,3,2
525,female,high school,educated,science,4,2
525,female,high school,educated,seminars,5,2
525,female,high school,bright,daylight,1,2
525,female,high school,bright,cleverness,2,2
525,female,high school,bright,shine,3,2
525,female,high school,bright,illumination,4,2
525,female,high school,bright,energy,5,2
526,female,high school,reading,Education,1,2
526,female,high school,reading,Magazines,2,2
526,female,high school,reading,E-readers,3,2
526,female,high school,reading,Fantasy,4,2
526,female,high school,reading,Mystery,5,2
526,female,high school,studying,focus,1,2
526,female,high school,studying,education,2,2
526,female,high school,studying,knowledge,3,2
526,female,high school,studying,improvement,4,2
526,female,high school,studying,challenge,5,2
526,female,high school,academics,exams,1,2
526,female,high school,academics,quizzes,2,2
526,female,high school,academics,report cards,3,2
526,female,high school,academics,honor roll,4,2
526,female,high school,academics,parent-teacher conferences,5,2
526,female,high school,high grades,Perfect scores,1,2
526,female,high school,high grades,competitive classmates,2,2
526,female,high school,high grades,motivation,3,2
526,female,high school,high grades,recognition,4,2
526,female,high school,high grades,academic excellence,5,2
526,female,high school,scholarships,Career goals,1,2
526,female,high school,scholarships,Full-ride,2,2
526,female,high school,scholarships,Athletic scholarships,3,2
526,female,high school,scholarships,Women in STEM,4,2
526,female,high school,scholarships,Leadership roles,5,2
527,female,high school,creativity,poetry,1,2
527,female,high school,creativity,novels,2,2
527,female,high school,creativity,films,3,2
527,female,high school,creativity,acting,4,2
527,female,high school,creativity,sculpture,5,2
527,female,high school,innovation,smartphones,1,2
527,female,high school,innovation,electric cars,2,2
527,female,high school,innovation,artificial intelligence,3,2
527,female,high school,innovation,renewable energy,4,2
527,female,high school,innovation,virtual reality,5,2
527,female,high school,logic,patterns,1,2
527,female,high school,logic,sequences,2,2
527,female,high school,logic,binary,3,2
527,female,high school,logic,research,4,2
527,female,high school,logic,STEM,5,2
527,female,high school,reasoning,intelligence,1,2
527,female,high school,reasoning,thought process,2,2
527,female,high school,reasoning,rationality,3,2
527,female,high school,reasoning,understanding,4,2
527,female,high school,reasoning,persuasion,5,2
527,female,high school,talented,musician,1,2
527,female,high school,talented,painter,2,2
527,female,high school,talented,sculptor,3,2
527,female,high school,talented,photographer,4,2
527,female,high school,talented,chef,5,2
528,female,high school,professors,College,1,2
528,female,high school,professors,smart,2,2
528,female,high school,professors,books,3,2
528,female,high school,professors,lectures,4,2
528,female,high school,professors,exams,5,2
528,female,high school,degrees,College,1,2
528,female,high school,degrees,Bachelor's,2,2
528,female,high school,degrees,temperature,3,2
528,female,high school,degrees,Master's,4,2
528,female,high school,degrees,cooking,5,2
528,female,high school,college,campus,1,2
528,female,high school,college,athletics,2,2
528,female,high school,college,library,3,2
528,female,high school,college,orientation,4,2
528,female,high school,college,dining halls,5,2
528,female,high school,university,GPA,1,2
528,female,high school,university,transcripts,2,2
528,female,high school,university,academic advisor,3,2
528,female,high school,university,library,4,2
528,female,high school,university,finals week,5,2
528,female,high school,scholars,valedictorian,1,2
528,female,high school,scholars,awards,2,2
528,female,high school,scholars,honor roll,3,2
528,female,high school,scholars,critical thinking,4,2
528,female,high school,scholars,presentations,5,2
529,female,high school,intelligence tests,IQ tests,1,2
529,female,high school,intelligence tests,school exams,2,2
529,female,high school,intelligence tests,Mensa,3,2
529,female,high school,intelligence tests,SATs,4,2
529,female,high school,intelligence tests,brain games,5,2
529,female,high school,Mensa,8. Elite club,1,2
529,female,high school,Mensa,brain teasers,2,2
529,female,high school,Mensa,IQ qualification,3,2
529,female,high school,Mensa,smart adults,4,2
529,female,high school,Mensa,Mensa gatherings,5,2
529,female,high school,gifted,extraordinary,1,2
529,female,high school,gifted,academic achievements,2,2
529,female,high school,gifted,genius level,3,2
529,female,high school,gifted,mentorship,4,2
529,female,high school,gifted,prestigious schools,5,2
529,female,high school,brilliant,smart,1,2
529,female,high school,brilliant,shining,2,2
529,female,high school,brilliant,impressive,3,2
529,female,high school,brilliant,bright future,4,2
529,female,high school,brilliant,glowing review,5,2
529,female,high school,exceptional,1. Extraordinary talent,1,2
529,female,high school,exceptional,Genius,2,2
529,female,high school,exceptional,Olympic athlete,3,2
529,female,high school,exceptional,Award-winning,4,2
529,female,high school,exceptional,Nobel Prize,5,2
530,female,high school,puzzles,Puzzle rings,1,2
530,female,high school,puzzles,Brainstorming,2,2
530,female,high school,puzzles,Pattern recognition,3,2
530,female,high school,puzzles,Treasure hunts,4,2
530,female,high school,puzzles,Puzzle magazines,5,2
530,female,high school,chess,Magnus Carlsen,1,2
530,female,high school,chess,Kasparov,2,2
530,female,high school,chess,chess tournaments,3,2
530,female,high school,chess,grandmaster,4,2
530,female,high school,chess,Elo rating,5,2
530,female,high school,mathematics,Algebra,1,2
530,female,high school,mathematics,Geometry,2,2
530,female,high school,mathematics,Calculus,3,2
530,female,high school,mathematics,Homework,4,2
530,female,high school,mathematics,Exams,5,2
530,female,high school,science,Laboratory,1,2
530,female,high school,science,Scientists,2,2
530,female,high school,science,Research,3,2
530,female,high school,science,Medicine,4,2
530,female,high school,science,Technology,5,2
530,female,high school,technology,smart homes,1,2
530,female,high school,technology,voice assistants,2,2
530,female,high school,technology,health trackers,3,2
530,female,high school,technology,drones,4,2
530,female,high school,technology,3D printing,5,2
531,female,high school,Genius,Tesla,1,2
531,female,high school,Genius,Beethoven,2,2
531,female,high school,Genius,intelligence,3,2
531,female,high school,Genius,discovery,4,2
531,female,high school,Genius,science,5,2
531,female,high school,smart,glasses,1,2
531,female,high school,smart,books,2,2
531,female,high school,smart,technology,3,2
531,female,high school,smart,college,4,2
531,female,high school,smart,Einstein,5,2
531,female,high school,educated,Literacy,1,2
531,female,high school,educated,educated women,2,2
531,female,high school,educated,empowerment,3,2
531,female,high school,educated,history,4,2
531,female,high school,educated,essays,5,2
531,female,high school,books,Non-fiction,1,2
531,female,high school,books,Biography,2,2
531,female,high school,books,History,3,2
531,female,high school,books,Textbooks,4,2
531,female,high school,books,Quiet,5,2
531,female,high school,IQ,Math,1,2
531,female,high school,IQ,puzzles,2,2
531,female,high school,IQ,logic,3,2
531,female,high school,IQ,gifted,4,2
531,female,high school,IQ,academic,5,2
532,female,high school,Brain,Knowledge,1,2
532,female,high school,Brain,Anatomy,2,2
532,female,high school,Brain,Stress,3,2
532,female,high school,Brain,Focus,4,2
532,female,high school,Brain,Consciousness,5,2
532,female,high school,learning,art classes,1,2
532,female,high school,learning,physical education,2,2
532,female,high school,learning,music lessons,3,2
532,female,high school,learning,public speaking,4,2
532,female,high school,learning,workshops,5,2
532,female,high school,school,Grades,1,2
532,female,high school,school,Principal,2,2
532,female,high school,school,Report cards,3,2
532,female,high school,school,Chemistry,4,2
532,female,high school,school,Physics,5,2
532,female,high school,knowledge,history,1,2
532,female,high school,knowledge,mathematics,2,2
532,female,high school,knowledge,literature,3,2
532,female,high school,knowledge,biology,4,2
532,female,high school,knowledge,arts,5,2
532,female,high school,clever,Smart,1,2
532,female,high school,clever,witty,2,2
532,female,high school,clever,fox,3,2
532,female,high school,clever,puzzle,4,2
532,female,high school,clever,detective,5,2
533,female,high school,Einstein,Einstein,1,2
533,female,high school,Einstein,White hair,2,2
533,female,high school,Einstein,Science,3,2
533,female,high school,Einstein,Genius,4,2
533,female,high school,Einstein,Famous physicist,5,2
533,female,high school,grades,High honors,1,2
533,female,high school,grades,detention,2,2
533,female,high school,grades,academic probation,3,2
533,female,high school,grades,peer pressure,4,2
533,female,high school,grades,senior year,5,2
533,female,high school,study,math problems,1,2
533,female,high school,study,science labs,2,2
533,female,high school,study,history,3,2
533,female,high school,study,literature,4,2
533,female,high school,study,college applications,5,2
533,female,high school,university,Higher learning,1,2
533,female,high school,university,textbooks,2,2
533,female,high school,university,dorm rooms,3,2
533,female,high school,university,scholarships,4,2
533,female,high school,university,graduation,5,2
533,female,high school,scholarships,study abroad scholarships,1,2
533,female,high school,scholarships,athletic scholarships,2,2
533,female,high school,scholarships,scholarship workshops,3,2
533,female,high school,scholarships,scholarship notifications,4,2
533,female,high school,scholarships,academic competitions,5,2
534,female,high school,Wise,sage advice,1,2
534,female,high school,Wise,wise decision,2,2
534,female,high school,Wise,intelligence,3,2
534,female,high school,Wise,life lessons,4,2
534,female,high school,Wise,intuition,5,2
534,female,high school,thoughtful,planning,1,2
534,female,high school,thoughtful,deliberate,2,2
534,female,high school,thoughtful,intentional,3,2
534,female,high school,thoughtful,strategizing,4,2
534,female,high school,thoughtful,foresight,5,2
534,female,high school,problem-solving,cleaning,1,2
534,female,high school,problem-solving,decluttering,2,2
534,female,high school,problem-solving,yard sale,3,2
534,female,high school,problem-solving,recycling,4,2
534,female,high school,problem-solving,donation,5,2
534,female,high school,exams,Failure,1,2
534,female,high school,exams,success,2,2
534,female,high school,exams,GPA,3,2
534,female,high school,exams,graduation,4,2
534,female,high school,exams,relief,5,2
534,female,high school,teacher,graduation cap,1,2
534,female,high school,teacher,scholarship,2,2
534,female,high school,teacher,reading assignments,3,2
534,female,high school,teacher,school bus,4,2
534,female,high school,teacher,extracurricular activities,5,2
535,female,high school,Memory,School,1,2
535,female,high school,Memory,best friends,2,2
535,female,high school,Memory,prom night,3,2
535,female,high school,Memory,old songs,4,2
535,female,high school,Memory,diary entries,5,2
535,female,high school,reading,Characters,1,2
535,female,high school,reading,Plot,2,2
535,female,high school,reading,Bookshelf,3,2
535,female,high school,reading,Study,4,2
535,female,high school,reading,Weekend,5,2
535,female,high school,comprehension,Interpretation,1,2
535,female,high school,comprehension,Context,2,2
535,female,high school,comprehension,Literature,3,2
535,female,high school,comprehension,Novels,4,2
535,female,high school,comprehension,Information,5,2
535,female,high school,understanding,Insight,1,2
535,female,high school,understanding,comprehension,2,2
535,female,high school,understanding,patience,3,2
535,female,high school,understanding,empathy,4,2
535,female,high school,understanding,understanding,5,2
535,female,high school,degrees,Graduation cap,1,2
535,female,high school,degrees,university degree,2,2
535,female,high school,degrees,body temperature,3,2
535,female,high school,degrees,cooking degrees,4,2
535,female,high school,degrees,angles,5,2
536,female,high school,Quick-thinking,Emergency situations,1,2
536,female,high school,Quick-thinking,solving puzzles,2,2
536,female,high school,Quick-thinking,job interviews,3,2
536,female,high school,Quick-thinking,witty comebacks,4,2
536,female,high school,Quick-thinking,making decisions on the spot,5,2
536,female,high school,innovation,wearable technology,1,2
536,female,high school,innovation,augmented reality,2,2
536,female,high school,innovation,voice assistants,3,2
536,female,high school,innovation,nano-technology,4,2
536,female,high school,innovation,quantum computing,5,2
536,female,high school,creativity,education,1,2
536,female,high school,creativity,teaching methods,2,2
536,female,high school,creativity,interactive learning,3,2
536,female,high school,creativity,games,4,2
536,female,high school,creativity,workshops,5,2
536,female,high school,wisdom,Wise sayings,1,2
536,female,high school,wisdom,old age,2,2
536,female,high school,wisdom,wisdom teeth,3,2
536,female,high school,wisdom,Socrates,4,2
536,female,high school,wisdom,learning from mistakes,5,2
536,female,high school,logic,Validity,1,2
536,female,high school,logic,Inference,2,2
536,female,high school,logic,Objectivity,3,2
536,female,high school,logic,Mathematics,4,2
536,female,high school,logic,Logical fallacies,5,2
537,female,high school,Knowledgeable,encyclopedia,1,2
537,female,high school,Knowledgeable,diploma,2,2
537,female,high school,Knowledgeable,genius,3,2
537,female,high school,Knowledgeable,lectures,4,2
537,female,high school,Knowledgeable,curiosity,5,2
537,female,high school,curiosity,books,1,2
537,female,high school,curiosity,travel,2,2
537,female,high school,curiosity,documentaries,3,2
537,female,high school,curiosity,new foods,4,2
537,female,high school,curiosity,puzzles,5,2
537,female,high school,intellect,scientists,1,2
537,female,high school,intellect,experiments,2,2
537,female,high school,intellect,theories,3,2
537,female,high school,intellect,analysis,4,2
537,female,high school,intellect,intellectuality,5,2
537,female,high school,critical thinking,creativity,1,2
537,female,high school,critical thinking,reading comprehension,2,2
537,female,high school,critical thinking,analyzing data,3,2
537,female,high school,critical thinking,forming arguments,4,2
537,female,high school,critical thinking,evidence-based reasoning,5,2
537,female,high school,analysis,solutions,1,2
537,female,high school,analysis,understanding,2,2
537,female,high school,analysis,depth,3,2
537,female,high school,analysis,comprehension,4,2
537,female,high school,analysis,reflection,5,2
538,female,high school,Savvy,Skillful,1,2
538,female,high school,Savvy,Education hacks,2,2
538,female,high school,Savvy,Positive mindset,3,2
538,female,high school,Savvy,Start-ups,4,2
538,female,high school,Savvy,Sustainable fashion,5,2
538,female,high school,insightful,good advice,1,2
538,female,high school,insightful,life-changing,2,2
538,female,high school,insightful,eye-opening,3,2
538,female,high school,insightful,smart observations,4,2
538,female,high school,insightful,meaningful,5,2
538,female,high school,genius,Mozart,1,2
538,female,high school,genius,Beethoven,2,2
538,female,high school,genius,Einstein,3,2
538,female,high school,genius,Tesla,4,2
538,female,high school,genius,Marie Curie,5,2
538,female,high school,aptitude,Skills,1,2
538,female,high school,aptitude,Test,2,2
538,female,high school,aptitude,Intelligence,3,2
538,female,high school,aptitude,Talent,4,2
538,female,high school,aptitude,Ability,5,2
538,female,high school,talent,chess,1,2
538,female,high school,talent,ventriloquism,2,2
538,female,high school,talent,magic tricks,3,2
538,female,high school,talent,pottery,4,2
538,female,high school,talent,filmmaking,5,2
539,female,high school,Intelligence quotient,brain games,1,2
539,female,high school,Intelligence quotient,intelligence ranking,2,2
539,female,high school,Intelligence quotient,college admissions,3,2
539,female,high school,Intelligence quotient,intelligence research,4,2
539,female,high school,Intelligence quotient,Albert Einstein,5,2
539,female,high school,gifted,smart,1,2
