participant_id,gender,education,cue,response,response_position,response_level
559,female,high school,skills,Budgeting,4,2
559,female,high school,skills,Problem solving,5,2
560,female,high school,Critical thinking,School,1,2
560,female,high school,Critical thinking,Essays,2,2
560,female,high school,Critical thinking,Debates,3,2
560,female,high school,Critical thinking,Projects,4,2
560,female,high school,Critical thinking,Exams,5,2
560,female,high school,reasoning,understanding,1,2
560,female,high school,reasoning,cognitive skills,2,2
560,female,high school,reasoning,evaluation,3,2
560,female,high school,reasoning,deduction,4,2
560,female,high school,reasoning,comprehension,5,2
560,female,high school,comprehension,books,1,2
560,female,high school,comprehension,teachers,2,2
560,female,high school,comprehension,education,3,2
560,female,high school,comprehension,study,4,2
560,female,high school,comprehension,quizzes,5,2
560,female,high school,intellect,academics,1,2
560,female,high school,intellect,research,2,2
560,female,high school,intellect,critical thinking,3,2
560,female,high school,intellect,essays,4,2
560,female,high school,intellect,science,5,2
560,female,high school,awareness,domestic violence,1,2
560,female,high school,awareness,equality,2,2
560,female,high school,awareness,human rights,3,2
560,female,high school,awareness,pollution,4,2
560,female,high school,awareness,animal cruelty,5,2
561,female,high school,Smart,genius,1,2
561,female,high school,Smart,quick thinking,2,2
561,female,high school,Smart,problem solver,3,2
561,female,high school,Smart,sharp,4,2
561,female,high school,Smart,inventive,5,2
561,female,high school,education,Reading,1,2
561,female,high school,education,math,2,2
561,female,high school,education,science,3,2
561,female,high school,education,history,4,2
561,female,high school,education,English,5,2
561,female,high school,books,Kindle,1,2
561,female,high school,books,Authors,2,2
561,female,high school,books,Bestsellers,3,2
561,female,high school,books,History,4,2
561,female,high school,books,Science,5,2
561,female,high school,IQ,Problem Solving,1,2
561,female,high school,IQ,Gifted,2,2
561,female,high school,IQ,Savant,3,2
561,female,high school,IQ,Cognitive,4,2
561,female,high school,IQ,Analysis,5,2
561,female,high school,knowledge,facts,1,2
561,female,high school,knowledge,theories,2,2
561,female,high school,knowledge,experiments,3,2
561,female,high school,knowledge,analysis,4,2
561,female,high school,knowledge,comprehension,5,2
562,female,high school,Genius,Jane Austen,1,2
562,female,high school,Genius,Coco Chanel,2,2
562,female,high school,Genius,Frida Kahlo,3,2
562,female,high school,Genius,Virginia Woolf,4,2
562,female,high school,Genius,Louisa May Alcott,5,2
562,female,high school,school,student council,1,2
562,female,high school,school,detention,2,2
562,female,high school,school,field trips,3,2
562,female,high school,school,lunchroom,4,2
562,female,high school,school,notebooks,5,2
562,female,high school,studying,high school,1,2
562,female,high school,studying,college applications,2,2
562,female,high school,studying,deadlines,3,2
562,female,high school,studying,history,4,2
562,female,high school,studying,tutors,5,2
562,female,high school,wisdom,sage,1,2
562,female,high school,wisdom,old age,2,2
562,female,high school,wisdom,books,3,2
562,female,high school,wisdom,life experience,4,2
562,female,high school,wisdom,philosophers,5,2
562,female,high school,graduation,Senior quotes,1,2
562,female,high school,graduation,peer recognition,2,2
562,female,high school,graduation,academic awards,3,2
562,female,high school,graduation,prom dress,4,2
562,female,high school,graduation,grad night,5,2
563,female,high school,Albert Einstein,Smart,1,2
563,female,high school,Albert Einstein,scientist,2,2
563,female,high school,Albert Einstein,Nobel Prize,3,2
563,female,high school,Albert Einstein,German,4,2
563,female,high school,Albert Einstein,mustache,5,2
563,female,high school,college,Academics,1,2
563,female,high school,college,Campus,2,2
563,female,high school,college,Thesis,3,2
563,female,high school,college,Advisor,4,2
563,female,high school,college,Financial aid,5,2
563,female,high school,learning,books,1,2
563,female,high school,learning,classrooms,2,2
563,female,high school,learning,teachers,3,2
563,female,high school,learning,homework,4,2
563,female,high school,learning,grades,5,2
563,female,high school,brain,Smart,1,2
563,female,high school,brain,Genius,2,2
563,female,high school,brain,Studies,3,2
563,female,high school,brain,Concentration,4,2
563,female,high school,brain,Brainstorming,5,2
563,female,high school,exams,Discussion boards,1,2
563,female,high school,exams,Online exams,2,2
563,female,high school,exams,Open book tests,3,2
563,female,high school,exams,Finals week,4,2
563,female,high school,exams,Celebrations,5,2
564,female,high school,Intelligence tests,books,1,2
564,female,high school,Intelligence tests,education,2,2
564,female,high school,Intelligence tests,GPA,3,2
564,female,high school,Intelligence tests,honors,4,2
564,female,high school,Intelligence tests,intelligence agencies,5,2
564,female,high school,classes,Grades,1,2
564,female,high school,classes,Textbooks,2,2
564,female,high school,classes,Study Groups,3,2
564,female,high school,classes,Quizzes,4,2
564,female,high school,classes,Projects,5,2
564,female,high school,reading,Fiction,1,2
564,female,high school,reading,Study,2,2
564,female,high school,reading,Reading light,3,2
564,female,high school,reading,Literature,4,2
564,female,high school,reading,Book club,5,2
564,female,high school,curiosity,curiosity killed the cat,1,2
564,female,high school,curiosity,wonder,2,2
564,female,high school,curiosity,imagination,3,2
564,female,high school,curiosity,education,4,2
564,female,high school,curiosity,creativity,5,2
564,female,high school,teachers,art class,1,2
564,female,high school,teachers,physical education,2,2
564,female,high school,teachers,school bell,3,2
564,female,high school,teachers,cafeteria,4,2
564,female,high school,teachers,detentions,5,2
565,female,high school,Brainy,intelligent,1,2
565,female,high school,Brainy,nerd,2,2
565,female,high school,Brainy,quiz,3,2
565,female,high school,Brainy,teacher,4,2
565,female,high school,Brainy,study,5,2
565,female,high school,scholarships,essays about personal experiences,1,2
565,female,high school,scholarships,leadership,2,2
565,female,high school,scholarships,community involvement,3,2
565,female,high school,scholarships,extracurricular activities,4,2
565,female,high school,scholarships,interviews,5,2
565,female,high school,academic,professors,1,2
565,female,high school,academic,diploma,2,2
565,female,high school,academic,campus,3,2
565,female,high school,academic,library,4,2
565,female,high school,academic,courses,5,2
565,female,high school,degree,networking,1,2
565,female,high school,degree,alumni,2,2
565,female,high school,degree,education level,3,2
565,female,high school,degree,job qualification,4,2
565,female,high school,degree,professional advancement,5,2
565,female,high school,innovation,Smartphones,1,2
565,female,high school,innovation,electric cars,2,2
565,female,high school,innovation,virtual reality,3,2
565,female,high school,innovation,social media,4,2
565,female,high school,innovation,renewable energy,5,2
566,female,high school,Critical thinking,Arguments,1,2
566,female,high school,Critical thinking,Opinions,2,2
566,female,high school,Critical thinking,Facts,3,2
566,female,high school,Critical thinking,Bias,4,2
566,female,high school,Critical thinking,Perspectives,5,2
566,female,high school,clever,Perceptive,1,2
566,female,high school,clever,Discerning,2,2
566,female,high school,clever,Clever trick,3,2
566,female,high school,clever,Clever tactic,4,2
566,female,high school,clever,Adept,5,2
566,female,high school,problem solving,career advancement,1,2
566,female,high school,problem solving,resume building,2,2
566,female,high school,problem solving,job interviews,3,2
566,female,high school,problem solving,networking events,4,2
566,female,high school,problem solving,skill development,5,2
566,female,high school,intellect,knowledge,1,2
566,female,high school,intellect,study,2,2
566,female,high school,intellect,academic,3,2
566,female,high school,intellect,professor,4,2
566,female,high school,intellect,IQ,5,2
566,female,high school,science,Health,1,2
566,female,high school,science,Astronomy,2,2
566,female,high school,science,Engineering,3,2
566,female,high school,science,Innovation,4,2
566,female,high school,science,Discovery,5,2
567,female,high school,Savant,Exceptional Brain,1,2
567,female,high school,Savant,Autistic Genius,2,2
567,female,high school,Savant,Math Savant,3,2
567,female,high school,Savant,Musical Genius,4,2
567,female,high school,Savant,Rain Man,5,2
567,female,high school,gifted,Honor roll,1,2
567,female,high school,gifted,Top of the class,2,2
567,female,high school,gifted,Merit,3,2
567,female,high school,gifted,Excellence,4,2
567,female,high school,gifted,Distinction,5,2
567,female,high school,talented,composers,1,2
567,female,high school,talented,pianists,2,2
567,female,high school,talented,violinists,3,2
567,female,high school,talented,guitarists,4,2
567,female,high school,talented,drummers,5,2
567,female,high school,understanding,education,1,2
567,female,high school,understanding,listening,2,2
567,female,high school,understanding,care,3,2
567,female,high school,understanding,problem solving,4,2
567,female,high school,understanding,cooperation,5,2
567,female,high school,reasoning,Logic puzzles,1,2
567,female,high school,reasoning,debates,2,2
567,female,high school,reasoning,brainstorms,3,2
567,female,high school,reasoning,discussions,4,2
567,female,high school,reasoning,rationality,5,2
568,female,high school,Mentors,Teachers,1,2
568,female,high school,Mentors,Guidance Counselors,2,2
568,female,high school,Mentors,Coaches,3,2
568,female,high school,Mentors,Older Students,4,2
568,female,high school,Mentors,Bosses,5,2
568,female,high school,intelligence quotient,intelligence,1,2
568,female,high school,intelligence quotient,measurement,2,2
568,female,high school,intelligence quotient,psychology,3,2
568,female,high school,intelligence quotient,smart people,4,2
568,female,high school,intelligence quotient,cognitive,5,2
568,female,high school,comprehension,Articles,1,2
568,female,high school,comprehension,Reports,2,2
568,female,high school,comprehension,Feedback,3,2
568,female,high school,comprehension,Critical thinking,4,2
568,female,high school,comprehension,Learning goals,5,2
568,female,high school,insights,life experiences,1,2
568,female,high school,insights,personal growth,2,2
568,female,high school,insights,development,3,2
568,female,high school,insights,maturity,4,2
568,female,high school,insights,self improvement,5,2
568,female,high school,discoveries,discovery of ancient Egypt tombs,1,2
568,female,high school,discoveries,the Wright brothers first flight,2,2
568,female,high school,discoveries,invention of the light bulb,3,2
568,female,high school,discoveries,discovery of the Dead Sea Scrolls,4,2
568,female,high school,discoveries,discovery of calculus,5,2
569,female,high school,Creativity,Inspiration,1,2
569,female,high school,Creativity,Graphic Design,2,2
569,female,high school,Creativity,Baking,3,2
569,female,high school,Creativity,Performances,4,2
569,female,high school,Creativity,Mosaics,5,2
569,female,high school,analytics,Finance,1,2
569,female,high school,analytics,Algorithms,2,2
569,female,high school,analytics,Consumer Behavior,3,2
569,female,high school,analytics,SEO,4,2
569,female,high school,analytics,Surveys,5,2
569,female,high school,savvy,intuition,1,2
569,female,high school,savvy,adaptability,2,2
569,female,high school,savvy,efficiency,3,2
569,female,high school,savvy,strategic planning,4,2
569,female,high school,savvy,community involvement,5,2
569,female,high school,logic,computer programming,1,2
569,female,high school,logic,Sherlock Holmes,2,2
569,female,high school,logic,brain,3,2
569,female,high school,logic,education,4,2
569,female,high school,logic,analysis,5,2
569,female,high school,scholarship,full ride scholarships,1,2
569,female,high school,scholarship,partial scholarships,2,2
569,female,high school,scholarship,scholarship renewal,3,2
569,female,high school,scholarship,academic majors,4,2
569,female,high school,scholarship,GPA requirements,5,2
570,female,high school,Knowledgeable,professors,1,2
570,female,high school,Knowledgeable,encyclopedias,2,2
570,female,high school,Knowledgeable,history,3,2
570,female,high school,Knowledgeable,experiments,4,2
570,female,high school,Knowledgeable,lectures,5,2
570,female,high school,sharp,Dress,1,2
570,female,high school,sharp,fashion,2,2
570,female,high school,sharp,style,3,2
570,female,high school,sharp,chic,4,2
570,female,high school,sharp,elegant,5,2
570,female,high school,quick witted,sharp witted,1,2
570,female,high school,quick witted,quick joke,2,2
570,female,high school,quick witted,imaginative,3,2
570,female,high school,quick witted,skilled,4,2
570,female,high school,quick witted,proficient,5,2
570,female,high school,ingenious,MacGyver,1,2
570,female,high school,ingenious,Da Vinci,2,2
570,female,high school,ingenious,Marie Curie,3,2
570,female,high school,ingenious,Rosalind Franklin,4,2
570,female,high school,ingenious,Nikola Tesla,5,2
570,female,high school,mastery,Training,1,2
570,female,high school,mastery,instruction,2,2
570,female,high school,mastery,discipline,3,2
570,female,high school,mastery,mastery of an art,4,2
570,female,high school,mastery,distinction,5,2
571,female,high school,Smart,Intelligent,1,2
571,female,high school,Smart,brilliant,2,2
571,female,high school,Smart,wise,3,2
571,female,high school,Smart,learned,4,2
571,female,high school,Smart,professor,5,2
571,female,high school,education,Library,1,2
571,female,high school,education,research,2,2
571,female,high school,education,group study,3,2
571,female,high school,education,presentations,4,2
571,female,high school,education,deadlines,5,2
571,female,high school,brains,brainstorming,1,2
571,female,high school,brains,projects,2,2
571,female,high school,brains,calculus,3,2
571,female,high school,brains,mental exercises,4,2
571,female,high school,brains,strategy,5,2
571,female,high school,IQ,Intelligent Quotient,1,2
571,female,high school,IQ,Smartness,2,2
571,female,high school,IQ,High Score,3,2
571,female,high school,IQ,Thinking,4,2
571,female,high school,IQ,Mind,5,2
571,female,high school,problem solving,health and fitness goals,1,2
571,female,high school,problem solving,meal prep,2,2
571,female,high school,problem solving,exercise plans,3,2
571,female,high school,problem solving,self care routines,4,2
571,female,high school,problem solving,doctor s advice,5,2
572,female,high school,Books,Textbooks,1,2
572,female,high school,Books,Adventure,2,2
572,female,high school,Books,Book Bag,3,2
572,female,high school,Books,Essays,4,2
572,female,high school,Books,Poetry,5,2
572,female,high school,studying,study guides,1,2
572,female,high school,studying,biology,2,2
572,female,high school,studying,calculators,3,2
572,female,high school,studying,essays,4,2
572,female,high school,studying,memorization,5,2
572,female,high school,genius,Steve Jobs,1,2
572,female,high school,genius,Socrates,2,2
572,female,high school,genius,Mozart,3,2
572,female,high school,genius,Albert Einstein,4,2
572,female,high school,genius,Rosalind Franklin,5,2
572,female,high school,knowledge,textbooks,1,2
572,female,high school,knowledge,inventions,2,2
572,female,high school,knowledge,scholars,3,2
572,female,high school,knowledge,degrees,4,2
572,female,high school,knowledge,diplomas,5,2
572,female,high school,curiosity,exploration,1,2
572,female,high school,curiosity,discovery,2,2
572,female,high school,curiosity,adventure,3,2
572,female,high school,curiosity,learning,4,2
572,female,high school,curiosity,asking questions,5,2
573,female,high school,College,Sororities,1,2
573,female,high school,College,Fraternities,2,2
573,female,high school,College,Library,3,2
573,female,high school,College,Student loans,4,2
573,female,high school,College,Cafeteria,5,2
573,female,high school,wisdom,common sense,1,2
573,female,high school,wisdom,life lessons,2,2
573,female,high school,wisdom,proverbs,3,2
573,female,high school,wisdom,reflection,4,2
573,female,high school,wisdom,growth,5,2
573,female,high school,Einstein,Theory of relativity,1,2
573,female,high school,Einstein,smart,2,2
573,female,high school,Einstein,white hair,3,2
573,female,high school,Einstein,science,4,2
573,female,high school,Einstein,mustache,5,2
573,female,high school,success,Entrepreneurship,1,2
573,female,high school,success,savings account,2,2
573,female,high school,success,self confidence,3,2
573,female,high school,success,educational achievements,4,2
573,female,high school,success,strong family bonds,5,2
573,female,high school,analytical,Critical thinking,1,2
573,female,high school,analytical,problem solving,2,2
573,female,high school,analytical,detail oriented,3,2
573,female,high school,analytical,math,4,2
573,female,high school,analytical,research,5,2
574,female,high school,Tests,Projects,1,2
574,female,high school,Tests,presentations,2,2
574,female,high school,Tests,sleepless nights,3,2
574,female,high school,Tests,report cards,4,2
574,female,high school,Tests,graduation requirements,5,2
574,female,high school,grades,Achievement,1,2
574,female,high school,grades,failing grades,2,2
574,female,high school,grades,summer school,3,2
574,female,high school,grades,SAT,4,2
574,female,high school,grades,teacher feedback,5,2
574,female,high school,cleverness,sharp mind,1,2
574,female,high school,cleverness,smart solutions,2,2
574,female,high school,cleverness,cunning,3,2
574,female,high school,cleverness,quick thinking,4,2
574,female,high school,cleverness,adaptability,5,2
574,female,high school,understanding,empathy,1,2
574,female,high school,understanding,sympathy,2,2
574,female,high school,understanding,concord,3,2
574,female,high school,understanding,friendliness,4,2
574,female,high school,understanding,collaboration,5,2
574,female,high school,professor,Scholar,1,2
574,female,high school,professor,Library,2,2
574,female,high school,professor,Lecture hall,3,2
574,female,high school,professor,Academic,4,2
574,female,high school,professor,Grade,5,2
575,female,high school,School,Detention,1,2
575,female,high school,School,English Class,2,2
575,female,high school,School,Yearbook,3,2
575,female,high school,School,Tutoring,4,2
575,female,high school,School,Library,5,2
575,female,high school,scholarships,study abroad,1,2
575,female,high school,scholarships,full ride,2,2
575,female,high school,scholarships,partial scholarships,3,2
575,female,high school,scholarships,college savings,4,2
575,female,high school,scholarships,high school counselor,5,2
575,female,high school,creativity,Colors,1,2
575,female,high school,creativity,canvases,2,2
575,female,high school,creativity,markers,3,2
575,female,high school,creativity,brushes,4,2
575,female,high school,creativity,pencils,5,2
575,female,high school,insight,ah ha moment,1,2
575,female,high school,insight,awareness,2,2
575,female,high school,insight,deep understanding,3,2
575,female,high school,insight,insightfulness,4,2
575,female,high school,insight,foresight,5,2
575,female,high school,innovation,online shopping,1,2
575,female,high school,innovation,artificial intelligence,2,2
575,female,high school,innovation,D printing,3,2
575,female,high school,innovation,biotechnology,4,2
575,female,high school,innovation,cloud computing,5,2
576,female,high school,Reading,bedtime,1,2
576,female,high school,Reading,brain exercise,2,2
576,female,high school,Reading,vocabulary,3,2
576,female,high school,Reading,favorite authors,4,2
576,female,high school,Reading,history,5,2
576,female,high school,learning,graduation,1,2
576,female,high school,learning,scholarships,2,2
576,female,high school,learning,quizzes,3,2
576,female,high school,learning,report cards,4,2
576,female,high school,learning,peers,5,2
576,female,high school,intellect,brains,1,2
576,female,high school,intellect,reading,2,2
576,female,high school,intellect,IQ,3,2
576,female,high school,intellect,tests,4,2
576,female,high school,intellect,curiosity,5,2
576,female,high school,comprehension,Summaries,1,2
576,female,high school,comprehension,Explanations,2,2
576,female,high school,comprehension,Education system,3,2
576,female,high school,comprehension,Reading strategies,4,2
576,female,high school,comprehension,High school,5,2
576,female,high school,expertise,Hairdresser,1,2
576,female,high school,expertise,Carpenter,2,2
576,female,high school,expertise,Chef,3,2
576,female,high school,expertise,Artist,4,2
576,female,high school,expertise,Writer,5,2
577,female,high school,Memory,love letters,1,2
577,female,high school,Memory,yearbooks,2,2
577,female,high school,Memory,memory games,3,2
577,female,high school,Memory,old movies,4,2
577,female,high school,Memory,first concert,5,2
577,female,high school,critical thinking,judgement,1,2
577,female,high school,critical thinking,perspectives,2,2
577,female,high school,critical thinking,brainstorming,3,2
577,female,high school,critical thinking,conclusions,4,2
577,female,high school,critical thinking,clarity,5,2
577,female,high school,reasoning,Problem solving,1,2
577,female,high school,reasoning,logic skills,2,2
577,female,high school,reasoning,analytical thinking,3,2
577,female,high school,reasoning,critical analysis,4,2
577,female,high school,reasoning,conclusions,5,2
577,female,high school,achievements,getting promoted,1,2
577,female,high school,achievements,traveling abroad,2,2
577,female,high school,achievements,overcoming a fear,3,2
577,female,high school,achievements,personal blog,4,2
577,female,high school,achievements,art exhibition,5,2
577,female,high school,scholarship,university,1,2
577,female,high school,scholarship,merit based awards,2,2
577,female,high school,scholarship,need based assistance,3,2
577,female,high school,scholarship,competition,4,2
577,female,high school,scholarship,SAT scores,5,2
578,female,high school,Intelligence tests,Mensa,1,2
578,female,high school,Intelligence tests,IQ score,2,2
578,female,high school,Intelligence tests,puzzles,3,2
578,female,high school,Intelligence tests,math,4,2
578,female,high school,Intelligence tests,reading,5,2
578,female,high school,gifted,Education,1,2
578,female,high school,gifted,Scholarships,2,2
578,female,high school,gifted,Academic,3,2
578,female,high school,gifted,Elite,4,2
578,female,high school,gifted,Privileged,5,2
578,female,high school,savvy,tech savvy,1,2
578,female,high school,savvy,eco friendly,2,2
578,female,high school,savvy,health conscious,3,2
578,female,high school,savvy,travel hacking,4,2
578,female,high school,savvy,DIY projects,5,2
578,female,high school,proficiency,Job qualifications,1,2
578,female,high school,proficiency,Resume,2,2
578,female,high school,proficiency,Employment,3,2
578,female,high school,proficiency,Interview,4,2
578,female,high school,proficiency,Career advancement,5,2
578,female,high school,mastery,Knowledge,1,2
578,female,high school,mastery,capability,2,2
578,female,high school,mastery,qualification,3,2
578,female,high school,mastery,mastery of a subject,4,2
578,female,high school,mastery,dedication,5,2
579,female,high school,Logic,proof,1,2
579,female,high school,Logic,evidence,2,2
579,female,high school,Logic,logic problems,3,2
579,female,high school,Logic,textbooks,4,2
579,female,high school,Logic,study,5,2
579,female,high school,science,rockets,1,2
579,female,high school,science,robots,2,2
579,female,high school,science,climate activism,3,2
579,female,high school,science,renewable resources,4,2
579,female,high school,science,geology,5,2
579,female,high school,mathematics,Lessons,1,2
579,female,high school,mathematics,chalkboard,2,2
579,female,high school,mathematics,percent,3,2
579,female,high school,mathematics,algebraic expressions,4,2
579,female,high school,mathematics,quizzes,5,2
579,female,high school,informed,educated response,1,2
579,female,high school,informed,news briefing,2,2
579,female,high school,informed,informed discussion,3,2
579,female,high school,informed,enlightenment,4,2
579,female,high school,informed,media literacy,5,2
579,female,high school,intelligent conversation,stimulating topics,1,2
579,female,high school,intelligent conversation,psychology,2,2
579,female,high school,intelligent conversation,sociology,3,2
579,female,high school,intelligent conversation,literature,4,2
579,female,high school,intelligent conversation,theories,5,2
580,female,high school,Degrees,college graduation,1,2
580,female,high school,Degrees,university,2,2
580,female,high school,Degrees,diploma,3,2
580,female,high school,Degrees,job qualification,4,2
580,female,high school,Degrees,career advancement,5,2
580,female,high school,honors,Honor societies,1,2
580,female,high school,honors,academic clubs,2,2
580,female,high school,honors,outstanding students,3,2
580,female,high school,honors,scholarship recipients,4,2
580,female,high school,honors,intellectual recognition,5,2
580,female,high school,brilliance,Innovation,1,2
580,female,high school,brilliance,Creativity,2,2
580,female,high school,brilliance,Ingenuity,3,2
580,female,high school,brilliance,Visionary,4,2
580,female,high school,brilliance,Originality,5,2
580,female,high school,adept,Astute,1,2
580,female,high school,adept,Bright,2,2
580,female,high school,adept,Intelligent,3,2
580,female,high school,adept,Sharp,4,2
580,female,high school,adept,Smart,5,2
580,female,high school,quick witted,clever,1,2
580,female,high school,quick witted,funny,2,2
580,female,high school,quick witted,sharp,3,2
580,female,high school,quick witted,smart,4,2
580,female,high school,quick witted,fast thinker,5,2
581,female,high school,Smart,Bright,1,2
581,female,high school,Smart,genius,2,2
581,female,high school,Smart,astute,3,2
581,female,high school,Smart,savvy,4,2
581,female,high school,Smart,gifted,5,2
581,female,high school,Education,Homework,1,2
581,female,high school,Education,University,2,2
581,female,high school,Education,Report Card,3,2
581,female,high school,Education,Degree,4,2
581,female,high school,Education,Assignments,5,2
581,female,high school,Genius,Elon Musk,1,2
581,female,high school,Genius,Jeff Bezos,2,2
581,female,high school,Genius,Albert Einstein,3,2
581,female,high school,Genius,Mark Zuckerberg,4,2
581,female,high school,Genius,Richard Branson,5,2
581,female,high school,Books,Romance,1,2
581,female,high school,Books,Fantasy,2,2
581,female,high school,Books,Mystery,3,2
581,female,high school,Books,Literature,4,2
581,female,high school,Books,Kindle,5,2
581,female,high school,Intelligence Quotient IQ,brain games,1,2
581,female,high school,Intelligence Quotient IQ,intelligence tests,2,2
581,female,high school,Intelligence Quotient IQ,MENSA,3,2
581,female,high school,Intelligence Quotient IQ,high IQ,4,2
581,female,high school,Intelligence Quotient IQ,intelligence rankings,5,2
582,female,high school,Brain,Headache,1,2
582,female,high school,Brain,Mind,2,2
582,female,high school,Brain,Neurology,3,2
582,female,high school,Brain,Concentration,4,2
582,female,high school,Brain,Creativity,5,2
582,female,high school,College,Scholarships,1,2
582,female,high school,College,Campus,2,2
582,female,high school,College,Classes,3,2
582,female,high school,College,Friends,4,2
582,female,high school,College,Graduation,5,2
582,female,high school,Knowledge,Information,1,2
582,female,high school,Knowledge,Classrooms,2,2
582,female,high school,Knowledge,Reading,3,2
582,female,high school,Knowledge,Research,4,2
582,female,high school,Knowledge,Knowledge is power,5,2
582,female,high school,Wisdom,Enlightenment,1,2
582,female,high school,Wisdom,Intelligence,2,2
582,female,high school,Wisdom,Solitude,3,2
582,female,high school,Wisdom,Teachings,4,2
582,female,high school,Wisdom,Ancestors,5,2
582,female,high school,Albert Einstein,German,1,2
582,female,high school,Albert Einstein,genius,2,2
582,female,high school,Albert Einstein,crazy hair,3,2
582,female,high school,Albert Einstein,E=mc,4,2
582,female,high school,Albert Einstein,relativity theory,5,2
583,female,high school,IQ tests,genius level,1,2
583,female,high school,IQ tests,professional opportunities,2,2
583,female,high school,IQ tests,private schools,3,2
583,female,high school,IQ tests,educational psychology,4,2
583,female,high school,IQ tests,personal growth,5,2
583,female,high school,Reading,stories,1,2
583,female,high school,Reading,learning,2,2
583,female,high school,Reading,education,3,2
583,female,high school,Reading,enjoyment,4,2
583,female,high school,Reading,e books,5,2
583,female,high school,Learning,Exams,1,2
583,female,high school,Learning,classes,2,2
583,female,high school,Learning,reading,3,2
583,female,high school,Learning,essay writing,4,2
583,female,high school,Learning,library,5,2
583,female,high school,University,Academics,1,2
583,female,high school,University,University town,2,2
583,female,high school,University,Sorority,3,2
583,female,high school,University,Internships,4,2
583,female,high school,University,Library,5,2
583,female,high school,High grades,Scholarships,1,2
583,female,high school,High grades,Opportunity,2,2
583,female,high school,High grades,Recognition,3,2
583,female,high school,High grades,Valedictorian,4,2
583,female,high school,High grades,Success,5,2
584,female,high school,Thinking,Knowledge,1,2
584,female,high school,Thinking,Wisdom,2,2
584,female,high school,Thinking,Understanding,3,2
584,female,high school,Thinking,Curiosity,4,2
584,female,high school,Thinking,Memory,5,2
584,female,high school,Creativity,Ideas,1,2
584,female,high school,Creativity,Inventing,2,2
584,female,high school,Creativity,Cooking,3,2
584,female,high school,Creativity,Knitting,4,2
584,female,high school,Creativity,Sewing,5,2
584,female,high school,Problem solving,Homework,1,2
584,female,high school,Problem solving,Job interview questions,2,2
584,female,high school,Problem solving,Budgeting money,3,2
584,female,high school,Problem solving,Relationship advice,4,2
584,female,high school,Problem solving,Choosing what to wear,5,2
584,female,high school,Innovations,Smartphones,1,2
584,female,high school,Innovations,social media,2,2
584,female,high school,Innovations,electric cars,3,2
584,female,high school,Innovations,online shopping,4,2
584,female,high school,Innovations,streaming services,5,2
584,female,high school,Scientists,Marie Curie,1,2
584,female,high school,Scientists,chemistry,2,2
584,female,high school,Scientists,experiments,3,2
584,female,high school,Scientists,research,4,2
584,female,high school,Scientists,white coat,5,2
585,female,high school,Intelligence agencies,ASIO,1,2
585,female,high school,Intelligence agencies,Australia,2,2
585,female,high school,Intelligence agencies,national security,3,2
585,female,high school,Intelligence agencies,spy networks,4,2
585,female,high school,Intelligence agencies,counterintelligence,5,2
585,female,high school,Secret codes,text abbreviations,1,2
585,female,high school,Secret codes,friendship bracelets,2,2
585,female,high school,Secret codes,pig Latin,3,2
585,female,high school,Secret codes,Enigma machine,4,2
585,female,high school,Secret codes,book ciphers,5,2
585,female,high school,Cybersecurity,Online banking security,1,2
585,female,high school,Cybersecurity,Spyware,2,2
585,female,high school,Cybersecurity,Cyber police,3,2
585,female,high school,Cybersecurity,Ransomware,4,2
585,female,high school,Cybersecurity,Password management,5,2
585,female,high school,Hacking,Email hacking,1,2
585,female,high school,Hacking,Internet safety,2,2
585,female,high school,Hacking,Phishing,3,2
585,female,high school,Hacking,Spyware,4,2
585,female,high school,Hacking,Anti virus,5,2
585,female,high school,Spy,International espionage,1,2
585,female,high school,Spy,Spyware,2,2
585,female,high school,Spy,Alias,3,2
585,female,high school,Spy,Double agents,4,2
585,female,high school,Spy,Spy school,5,2
586,female,high school,Studying,Textbooks,1,2
586,female,high school,Studying,School Desk,2,2
586,female,high school,Studying,Study Plans,3,2
586,female,high school,Studying,Knowledge,4,2
586,female,high school,Studying,Education,5,2
586,female,high school,Scholarships,Local scholarships,1,2
586,female,high school,Scholarships,National scholarships,2,2
586,female,high school,Scholarships,Full ride scholarships,3,2
586,female,high school,Scholarships,Partial scholarships,4,2
586,female,high school,Scholarships,Scholarship workshops,5,2
586,female,high school,Academic degrees,Trade school,1,2
586,female,high school,Academic degrees,Community college,2,2
586,female,high school,Academic degrees,Ivy League,3,2
586,female,high school,Academic degrees,State university,4,2
586,female,high school,Academic degrees,Private college,5,2
586,female,high school,Honor roll,Honor society,1,2
586,female,high school,Honor roll,Merit awards,2,2
586,female,high school,Honor roll,Educational goals,3,2
586,female,high school,Honor roll,Peer admiration,4,2
586,female,high school,Honor roll,Personal satisfaction,5,2
586,female,high school,Valedictorian,Dedication,1,2
586,female,high school,Valedictorian,Salutatorian,2,2
586,female,high school,Valedictorian,College bound,3,2
586,female,high school,Valedictorian,Respect,4,2
586,female,high school,Valedictorian,High achiever,5,2
587,female,high school,Artificial Intelligence,Instagram filters,1,2
587,female,high school,Artificial Intelligence,virtual assistants,2,2
587,female,high school,Artificial Intelligence,online shopping recommendations,3,2
587,female,high school,Artificial Intelligence,machine learning,4,2
587,female,high school,Artificial Intelligence,automated customer service,5,2
587,female,high school,Robots,C PO,1,2
587,female,high school,Robots,robotic surgery,2,2
587,female,high school,Robots,prosthetics,3,2
